Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18084,42.0,blue-collar,single,primary,no,1628.0,yes,no,cellular,25,jul,590,8,-1,0,unknown,Yes
18085,50.0,admin.,divorced,secondary,no,797.0,yes,no,telephone,25,jul,72,8,-1,0,unknown,No
18086,56.0,management,married,tertiary,no,6475.0,no,no,cellular,25,jul,200,3,-1,0,unknown,No
18087,42.0,housemaid,married,primary,no,1523.0,yes,yes,cellular,25,jul,587,5,-1,0,unknown,No
18088,54.0,management,married,secondary,no,1134.0,yes,no,cellular,25,jul,1330,3,-1,0,unknown,Yes
18089,28.0,management,single,secondary,no,265.0,yes,no,cellular,25,jul,194,2,-1,0,unknown,No
18090,49.0,blue-collar,married,primary,no,1644.0,yes,no,cellular,25,jul,238,4,-1,0,unknown,No
18091,41.0,blue-collar,married,primary,no,1018.0,yes,no,cellular,25,jul,171,1,-1,0,unknown,No
18092,25.0,blue-collar,married,secondary,no,-23.0,yes,no,cellular,25,jul,936,1,-1,0,unknown,No
18093,41.0,blue-collar,married,unknown,no,0.0,no,yes,cellular,25,jul,210,4,-1,0,unknown,No
18094,32.0,services,married,secondary,no,0.0,yes,no,cellular,25,jul,83,10,-1,0,unknown,No
18095,51.0,blue-collar,married,primary,no,0.0,yes,yes,cellular,25,jul,946,3,-1,0,unknown,Yes
18096,36.0,management,married,tertiary,no,909.0,yes,yes,cellular,25,jul,250,3,-1,0,unknown,No
18097,32.0,services,married,secondary,no,194.0,yes,yes,cellular,25,jul,150,2,-1,0,unknown,No
18098,27.0,technician,single,secondary,no,15.0,yes,no,cellular,25,jul,67,3,-1,0,unknown,No
18099,27.0,admin.,married,secondary,no,158.0,yes,no,cellular,25,jul,124,2,-1,0,unknown,No
18100,49.0,admin.,divorced,secondary,no,560.0,yes,no,cellular,25,jul,85,3,-1,0,unknown,No
18101,42.0,management,divorced,secondary,no,284.0,no,no,cellular,25,jul,1173,4,-1,0,unknown,No
18102,40.0,admin.,divorced,secondary,no,274.0,yes,yes,cellular,25,jul,53,4,-1,0,unknown,No
18103,46.0,blue-collar,married,primary,no,-160.0,no,yes,telephone,25,jul,93,11,-1,0,unknown,No
18104,45.0,blue-collar,single,primary,no,92.0,no,yes,cellular,25,jul,99,7,-1,0,unknown,No
18105,57.0,retired,divorced,primary,no,63.0,no,yes,cellular,25,jul,1448,17,-1,0,unknown,Yes
18106,31.0,blue-collar,married,primary,no,3.0,no,yes,telephone,25,jul,143,3,-1,0,unknown,No
18107,28.0,services,married,secondary,no,7.0,no,no,cellular,25,jul,50,3,-1,0,unknown,No
18108,36.0,admin.,married,secondary,no,670.0,yes,no,cellular,25,jul,126,3,-1,0,unknown,No
18109,45.0,services,married,secondary,no,88.0,yes,no,cellular,25,jul,87,4,-1,0,unknown,No
18110,36.0,blue-collar,married,primary,no,345.0,yes,no,cellular,25,jul,400,2,-1,0,unknown,No
18111,30.0,management,married,tertiary,no,1221.0,yes,no,telephone,25,jul,279,4,-1,0,unknown,Yes
18112,34.0,blue-collar,single,secondary,no,-603.0,no,no,cellular,25,jul,164,4,-1,0,unknown,No
18113,33.0,self-employed,married,tertiary,no,980.0,no,no,cellular,25,jul,170,3,-1,0,unknown,No
18114,32.0,services,married,secondary,no,252.0,yes,yes,cellular,25,jul,148,4,-1,0,unknown,No
18115,28.0,admin.,single,secondary,no,230.0,no,no,cellular,25,jul,118,3,-1,0,unknown,No
18116,37.0,blue-collar,single,secondary,no,5024.0,no,yes,cellular,25,jul,661,4,-1,0,unknown,Yes
18117,46.0,housemaid,married,primary,no,312.0,yes,yes,cellular,25,jul,137,7,-1,0,unknown,No
18118,30.0,technician,married,secondary,no,2371.0,yes,yes,cellular,25,jul,237,5,-1,0,unknown,No
18119,58.0,retired,single,primary,no,999.0,no,no,cellular,25,jul,188,6,-1,0,unknown,No
18120,58.0,entrepreneur,married,tertiary,yes,0.0,no,yes,cellular,25,jul,138,4,-1,0,unknown,No
18121,49.0,entrepreneur,married,secondary,no,1147.0,yes,yes,cellular,25,jul,96,3,-1,0,unknown,No
18122,46.0,blue-collar,married,primary,no,-271.0,yes,no,cellular,25,jul,65,2,-1,0,unknown,No
18123,33.0,technician,married,secondary,no,-74.0,yes,no,cellular,25,jul,198,4,-1,0,unknown,No
18124,37.0,management,married,tertiary,no,-70.0,yes,no,cellular,25,jul,386,2,-1,0,unknown,No
18125,38.0,admin.,married,primary,no,0.0,yes,yes,telephone,25,jul,163,5,-1,0,unknown,No
18126,44.0,management,married,tertiary,no,446.0,no,no,cellular,25,jul,63,12,-1,0,unknown,No
18127,34.0,entrepreneur,single,secondary,yes,-200.0,no,yes,cellular,25,jul,248,5,-1,0,unknown,No
18128,37.0,blue-collar,married,secondary,no,236.0,no,no,cellular,25,jul,438,6,-1,0,unknown,No
18129,40.0,management,divorced,tertiary,no,96.0,yes,no,cellular,25,jul,188,14,-1,0,unknown,No
18130,28.0,admin.,single,secondary,no,649.0,yes,no,cellular,25,jul,481,3,-1,0,unknown,No
18131,39.0,technician,married,secondary,no,10685.0,yes,no,cellular,25,jul,1369,9,-1,0,unknown,Yes
18132,35.0,technician,married,tertiary,no,1629.0,no,no,cellular,25,jul,653,4,-1,0,unknown,Yes
18133,38.0,blue-collar,married,primary,no,406.0,yes,no,cellular,25,jul,460,5,-1,0,unknown,No
18134,41.0,blue-collar,married,secondary,no,1915.0,yes,no,cellular,25,jul,245,4,-1,0,unknown,No
18135,27.0,technician,single,secondary,no,-646.0,yes,no,cellular,25,jul,135,8,-1,0,unknown,No
18136,35.0,management,married,tertiary,no,972.0,yes,yes,cellular,25,jul,23,16,-1,0,unknown,No
18137,26.0,blue-collar,married,primary,no,133.0,no,yes,cellular,25,jul,57,3,-1,0,unknown,No
18138,60.0,retired,married,secondary,no,90.0,yes,no,cellular,25,jul,41,3,-1,0,unknown,No
18139,58.0,admin.,married,secondary,no,2.0,yes,yes,telephone,25,jul,282,9,-1,0,unknown,No
18140,31.0,management,married,tertiary,no,1215.0,no,no,cellular,25,jul,80,2,-1,0,unknown,No
18141,26.0,services,divorced,primary,yes,2.0,yes,yes,cellular,25,jul,22,16,-1,0,unknown,No
18142,30.0,services,divorced,secondary,no,704.0,yes,no,cellular,25,jul,524,10,-1,0,unknown,No
18143,31.0,entrepreneur,divorced,tertiary,no,1767.0,no,no,telephone,25,jul,395,6,-1,0,unknown,No
18144,27.0,management,married,tertiary,no,9630.0,yes,no,cellular,25,jul,190,4,-1,0,unknown,No
18145,33.0,blue-collar,married,secondary,no,-77.0,yes,no,cellular,28,jul,151,3,-1,0,unknown,No
18146,45.0,technician,single,secondary,no,586.0,no,yes,cellular,28,jul,32,3,-1,0,unknown,No
18147,44.0,services,married,secondary,no,908.0,yes,yes,cellular,28,jul,102,7,-1,0,unknown,No
18148,30.0,blue-collar,single,secondary,no,363.0,no,no,cellular,28,jul,171,3,-1,0,unknown,No
18149,31.0,entrepreneur,married,tertiary,no,5156.0,yes,no,cellular,28,jul,147,3,-1,0,unknown,No
18150,36.0,services,divorced,tertiary,no,58.0,yes,no,cellular,28,jul,29,13,-1,0,unknown,No
18151,55.0,blue-collar,divorced,secondary,no,496.0,no,yes,cellular,28,jul,93,4,-1,0,unknown,No
18152,45.0,entrepreneur,divorced,primary,no,888.0,yes,no,telephone,28,jul,63,6,-1,0,unknown,No
18153,58.0,retired,married,primary,no,282.0,yes,no,cellular,28,jul,40,4,-1,0,unknown,No
18154,30.0,technician,single,tertiary,no,190.0,yes,no,cellular,28,jul,33,3,-1,0,unknown,No
18155,34.0,technician,single,tertiary,no,2047.0,yes,no,cellular,28,jul,57,5,-1,0,unknown,No
18156,35.0,technician,single,tertiary,no,670.0,yes,no,cellular,28,jul,177,18,-1,0,unknown,No
18157,31.0,management,single,tertiary,no,949.0,yes,no,cellular,28,jul,52,7,-1,0,unknown,No
18158,26.0,blue-collar,married,primary,no,40.0,no,yes,cellular,28,jul,49,3,-1,0,unknown,No
18159,31.0,technician,married,tertiary,no,19.0,yes,no,cellular,28,jul,243,31,-1,0,unknown,No
18160,51.0,entrepreneur,married,secondary,yes,-2082.0,no,yes,cellular,28,jul,123,6,-1,0,unknown,No
18161,29.0,management,single,tertiary,no,2063.0,no,no,cellular,28,jul,44,3,-1,0,unknown,No
18162,52.0,management,single,tertiary,no,4.0,no,yes,cellular,28,jul,30,9,-1,0,unknown,No
18163,56.0,technician,married,secondary,no,4063.0,no,yes,telephone,28,jul,31,4,-1,0,unknown,No
18164,40.0,management,married,tertiary,no,0.0,yes,no,cellular,28,jul,52,11,-1,0,unknown,No
18165,39.0,management,single,tertiary,no,26.0,yes,no,cellular,28,jul,110,18,-1,0,unknown,No
18166,56.0,management,married,tertiary,no,-1493.0,no,yes,cellular,28,jul,119,4,-1,0,unknown,No
18167,38.0,services,married,primary,no,0.0,no,no,cellular,28,jul,33,3,-1,0,unknown,No
18168,35.0,admin.,single,secondary,no,-16.0,no,yes,cellular,28,jul,108,3,-1,0,unknown,No
18169,37.0,management,married,tertiary,no,0.0,yes,no,telephone,28,jul,62,8,-1,0,unknown,No
18170,47.0,blue-collar,divorced,primary,yes,0.0,yes,no,cellular,28,jul,327,3,-1,0,unknown,No
18171,58.0,technician,divorced,secondary,no,-147.0,yes,yes,cellular,28,jul,95,3,-1,0,unknown,No
18172,60.0,retired,single,secondary,no,74.0,yes,no,telephone,28,jul,29,8,-1,0,unknown,No
18173,37.0,blue-collar,married,secondary,no,965.0,yes,no,cellular,28,jul,119,4,-1,0,unknown,No
18174,57.0,admin.,single,secondary,no,0.0,no,no,cellular,28,jul,261,4,-1,0,unknown,No
18175,27.0,services,married,secondary,no,0.0,yes,no,cellular,28,jul,334,8,-1,0,unknown,No
18176,42.0,blue-collar,married,secondary,no,-128.0,no,yes,cellular,28,jul,180,4,-1,0,unknown,No
18177,32.0,services,married,secondary,no,0.0,yes,no,cellular,28,jul,36,5,-1,0,unknown,No
18178,39.0,management,single,tertiary,no,168.0,no,no,cellular,28,jul,56,9,-1,0,unknown,No
18179,53.0,services,married,primary,no,-166.0,no,yes,cellular,28,jul,70,4,-1,0,unknown,No
18180,33.0,management,married,tertiary,no,349.0,yes,yes,cellular,28,jul,62,3,-1,0,unknown,No
18181,42.0,blue-collar,married,primary,no,7041.0,yes,no,cellular,28,jul,386,4,-1,0,unknown,No
18182,34.0,services,single,secondary,no,215.0,no,no,cellular,28,jul,56,5,-1,0,unknown,No
18183,48.0,management,married,secondary,no,268.0,yes,no,cellular,28,jul,458,7,-1,0,unknown,Yes
18184,25.0,technician,single,secondary,no,616.0,no,yes,cellular,28,jul,117,4,-1,0,unknown,No
18185,49.0,services,married,secondary,no,220.0,yes,no,cellular,28,jul,93,11,-1,0,unknown,No
18186,55.0,entrepreneur,married,secondary,no,814.0,no,yes,cellular,28,jul,69,12,-1,0,unknown,No
18187,28.0,management,married,tertiary,yes,84.0,no,yes,cellular,28,jul,48,21,-1,0,unknown,No
18188,45.0,admin.,divorced,tertiary,no,1506.0,no,no,cellular,28,jul,365,4,-1,0,unknown,Yes
18189,30.0,services,married,primary,no,997.0,yes,no,cellular,28,jul,76,3,-1,0,unknown,No
18190,46.0,services,married,secondary,no,53.0,no,yes,cellular,28,jul,31,3,-1,0,unknown,No
18191,27.0,technician,married,secondary,no,0.0,yes,no,cellular,28,jul,55,6,-1,0,unknown,No
18192,25.0,management,single,tertiary,no,155.0,yes,no,telephone,28,jul,193,3,-1,0,unknown,No
18193,30.0,management,married,tertiary,no,1235.0,yes,no,cellular,28,jul,104,3,-1,0,unknown,No
18194,31.0,management,married,tertiary,no,0.0,yes,yes,cellular,28,jul,664,8,-1,0,unknown,Yes
18195,50.0,services,married,secondary,no,0.0,yes,no,cellular,28,jul,88,3,-1,0,unknown,No
18196,25.0,student,single,tertiary,no,-380.0,no,no,cellular,28,jul,108,4,-1,0,unknown,No
18197,59.0,retired,married,primary,no,0.0,yes,no,cellular,28,jul,20,4,-1,0,unknown,No
18198,36.0,technician,married,secondary,no,-90.0,yes,no,cellular,28,jul,110,3,-1,0,unknown,No
18199,33.0,entrepreneur,married,tertiary,no,114.0,no,yes,cellular,28,jul,57,3,-1,0,unknown,No
18200,28.0,services,single,secondary,no,1136.0,no,no,cellular,28,jul,89,3,-1,0,unknown,No
18201,44.0,admin.,married,primary,no,-92.0,no,yes,cellular,28,jul,526,5,-1,0,unknown,No
18202,31.0,management,single,tertiary,no,0.0,yes,no,cellular,28,jul,117,3,-1,0,unknown,No
18203,35.0,self-employed,married,secondary,no,5613.0,yes,no,cellular,28,jul,699,3,-1,0,unknown,Yes
18204,27.0,management,single,tertiary,no,72.0,yes,no,cellular,28,jul,131,7,-1,0,unknown,No
18205,44.0,technician,divorced,secondary,no,0.0,yes,no,cellular,28,jul,463,2,-1,0,unknown,No
18206,52.0,blue-collar,married,primary,no,4711.0,yes,no,cellular,28,jul,228,2,-1,0,unknown,No
18207,46.0,admin.,married,secondary,no,31.0,yes,yes,telephone,28,jul,302,2,-1,0,unknown,No
18208,33.0,technician,married,secondary,no,181.0,yes,yes,telephone,28,jul,265,2,-1,0,unknown,No
18209,38.0,technician,divorced,tertiary,no,465.0,no,yes,cellular,28,jul,30,3,-1,0,unknown,No
18210,37.0,management,single,unknown,no,242.0,no,yes,cellular,28,jul,124,3,-1,0,unknown,No
18211,34.0,admin.,single,secondary,no,79.0,yes,no,cellular,28,jul,219,3,-1,0,unknown,No
18212,43.0,services,married,secondary,no,1220.0,no,no,cellular,28,jul,307,2,-1,0,unknown,No
18213,58.0,management,single,tertiary,no,331.0,no,yes,cellular,28,jul,82,3,-1,0,unknown,No
18214,32.0,management,single,tertiary,no,15561.0,yes,no,cellular,28,jul,151,3,-1,0,unknown,No
18215,52.0,management,married,tertiary,no,2428.0,yes,no,cellular,28,jul,61,3,-1,0,unknown,No
18216,43.0,services,divorced,secondary,no,-145.0,yes,no,cellular,28,jul,68,3,-1,0,unknown,No
18217,53.0,entrepreneur,single,unknown,no,202.0,no,no,cellular,28,jul,106,3,-1,0,unknown,No
18218,54.0,blue-collar,married,primary,no,38.0,no,no,cellular,28,jul,115,8,-1,0,unknown,No
18219,38.0,services,married,secondary,no,0.0,yes,no,telephone,28,jul,121,2,-1,0,unknown,No
18220,48.0,housemaid,married,secondary,no,513.0,no,yes,cellular,28,jul,939,3,-1,0,unknown,Yes
18221,39.0,management,married,tertiary,no,278.0,no,yes,cellular,28,jul,60,3,-1,0,unknown,No
18222,51.0,self-employed,married,secondary,yes,-206.0,no,yes,cellular,28,jul,51,3,-1,0,unknown,No
18223,42.0,blue-collar,married,unknown,no,345.0,yes,yes,cellular,28,jul,307,3,-1,0,unknown,No
18224,33.0,management,married,tertiary,no,0.0,yes,no,cellular,28,jul,54,3,-1,0,unknown,No
18225,32.0,technician,married,secondary,no,163.0,yes,yes,cellular,28,jul,73,3,-1,0,unknown,No
18226,59.0,admin.,married,secondary,no,373.0,yes,yes,cellular,28,jul,362,7,-1,0,unknown,No
18227,27.0,admin.,married,secondary,no,31.0,yes,yes,cellular,28,jul,746,2,-1,0,unknown,No
18228,40.0,technician,married,secondary,no,-496.0,no,no,telephone,28,jul,22,2,-1,0,unknown,No
18229,43.0,services,married,secondary,no,-236.0,yes,no,cellular,28,jul,745,7,-1,0,unknown,Yes
18230,38.0,management,single,tertiary,no,8.0,yes,no,cellular,28,jul,219,2,-1,0,unknown,No
18231,36.0,blue-collar,married,secondary,no,1587.0,yes,no,cellular,28,jul,200,2,-1,0,unknown,No
18232,33.0,services,single,secondary,no,0.0,yes,no,cellular,28,jul,174,2,-1,0,unknown,No
18233,40.0,services,divorced,secondary,no,9.0,no,no,cellular,28,jul,154,2,-1,0,unknown,No
18234,52.0,housemaid,married,secondary,no,-12.0,no,yes,cellular,28,jul,136,5,-1,0,unknown,No
18235,60.0,technician,married,secondary,no,2041.0,no,no,telephone,28,jul,108,7,-1,0,unknown,No
18236,57.0,retired,married,primary,no,592.0,no,yes,cellular,28,jul,87,5,-1,0,unknown,No
18237,29.0,services,single,secondary,no,166.0,no,yes,cellular,28,jul,108,8,-1,0,unknown,No
18238,39.0,services,divorced,secondary,no,293.0,yes,yes,telephone,28,jul,148,2,-1,0,unknown,No
18239,28.0,technician,single,secondary,no,181.0,yes,no,cellular,28,jul,139,3,-1,0,unknown,No
18240,48.0,technician,married,secondary,no,759.0,yes,no,cellular,28,jul,84,5,-1,0,unknown,No
18241,56.0,blue-collar,divorced,secondary,no,1346.0,no,yes,cellular,28,jul,240,3,-1,0,unknown,No
18242,29.0,blue-collar,married,secondary,no,246.0,yes,no,cellular,28,jul,194,5,-1,0,unknown,No
18243,35.0,blue-collar,married,secondary,no,209.0,yes,yes,telephone,28,jul,66,2,-1,0,unknown,No
18244,48.0,housemaid,married,secondary,no,0.0,no,no,cellular,28,jul,330,5,-1,0,unknown,No
18245,42.0,services,married,secondary,no,98.0,yes,no,telephone,28,jul,228,2,-1,0,unknown,No
18246,43.0,blue-collar,single,primary,no,-399.0,no,yes,cellular,28,jul,662,3,-1,0,unknown,Yes
18247,59.0,housemaid,married,primary,no,0.0,no,yes,telephone,28,jul,40,2,-1,0,unknown,No
18248,28.0,management,single,tertiary,no,111.0,yes,yes,cellular,28,jul,230,2,-1,0,unknown,No
18249,56.0,admin.,divorced,secondary,no,1026.0,yes,no,cellular,28,jul,173,2,-1,0,unknown,No
18250,38.0,management,married,secondary,no,1066.0,yes,no,cellular,28,jul,78,2,-1,0,unknown,No
18251,39.0,blue-collar,married,secondary,no,366.0,yes,no,cellular,28,jul,551,5,-1,0,unknown,No
18252,58.0,self-employed,married,tertiary,no,794.0,no,yes,telephone,28,jul,130,9,-1,0,unknown,No
18253,34.0,admin.,married,secondary,no,1655.0,yes,no,cellular,28,jul,49,2,-1,0,unknown,No
18254,48.0,self-employed,married,tertiary,no,147.0,no,yes,cellular,28,jul,295,4,-1,0,unknown,No
18255,50.0,blue-collar,married,secondary,no,724.0,no,no,cellular,28,jul,139,2,-1,0,unknown,No
18256,26.0,blue-collar,single,secondary,no,37.0,no,yes,cellular,28,jul,301,2,-1,0,unknown,No
18257,40.0,technician,divorced,secondary,no,669.0,yes,no,cellular,28,jul,367,2,-1,0,unknown,No
18258,32.0,technician,married,secondary,no,659.0,no,yes,cellular,28,jul,446,2,-1,0,unknown,No
18259,53.0,admin.,married,secondary,no,673.0,no,yes,telephone,28,jul,137,2,-1,0,unknown,No
18260,26.0,blue-collar,single,primary,no,1538.0,no,yes,cellular,28,jul,97,3,-1,0,unknown,No
18261,49.0,services,divorced,secondary,no,0.0,no,no,cellular,28,jul,412,2,-1,0,unknown,Yes
18262,50.0,technician,married,secondary,no,2972.0,no,no,cellular,28,jul,73,5,-1,0,unknown,No
18263,40.0,technician,single,secondary,no,134.0,yes,yes,cellular,28,jul,126,2,-1,0,unknown,No
18264,25.0,services,single,secondary,no,5533.0,yes,no,cellular,28,jul,50,4,-1,0,unknown,No
18265,28.0,admin.,married,secondary,no,157.0,yes,yes,cellular,28,jul,164,2,-1,0,unknown,No
18266,48.0,admin.,married,secondary,no,-160.0,no,yes,cellular,28,jul,84,3,-1,0,unknown,No
18267,39.0,blue-collar,married,primary,no,643.0,no,yes,cellular,28,jul,24,14,-1,0,unknown,No
18268,26.0,technician,married,tertiary,no,-385.0,yes,no,cellular,28,jul,163,3,-1,0,unknown,No
18269,34.0,management,single,secondary,no,516.0,yes,no,cellular,28,jul,292,2,-1,0,unknown,No
18270,36.0,management,married,tertiary,no,-861.0,yes,yes,cellular,28,jul,53,2,-1,0,unknown,No
18271,53.0,entrepreneur,married,tertiary,no,1129.0,no,yes,cellular,28,jul,241,8,-1,0,unknown,No
18272,60.0,retired,married,secondary,no,3570.0,no,no,telephone,28,jul,112,2,-1,0,unknown,No
18273,50.0,admin.,divorced,secondary,no,86.0,no,no,cellular,28,jul,65,7,-1,0,unknown,No
18274,55.0,retired,married,secondary,no,1126.0,yes,no,telephone,28,jul,388,2,-1,0,unknown,No
18275,30.0,admin.,single,secondary,no,-548.0,yes,yes,cellular,28,jul,70,2,-1,0,unknown,No
18276,31.0,self-employed,married,tertiary,no,170.0,no,yes,cellular,28,jul,98,16,-1,0,unknown,No
18277,49.0,services,married,tertiary,no,475.0,yes,no,cellular,28,jul,273,2,-1,0,unknown,No
18278,48.0,blue-collar,married,secondary,no,917.0,yes,no,cellular,28,jul,103,5,-1,0,unknown,No
18279,42.0,housemaid,married,primary,no,1.0,yes,no,telephone,28,jul,59,5,-1,0,unknown,No
18280,53.0,housemaid,married,primary,no,362.0,no,no,cellular,28,jul,1169,2,-1,0,unknown,Yes
18281,48.0,entrepreneur,married,secondary,no,0.0,no,yes,cellular,28,jul,431,2,-1,0,unknown,Yes
18282,30.0,services,married,secondary,no,1399.0,no,no,cellular,28,jul,168,6,-1,0,unknown,No
18283,58.0,admin.,divorced,secondary,no,447.0,no,no,cellular,28,jul,405,4,-1,0,unknown,No
18284,38.0,housemaid,married,secondary,no,-278.0,yes,no,cellular,28,jul,143,2,-1,0,unknown,No
18285,33.0,services,married,secondary,no,90.0,yes,no,cellular,28,jul,263,2,-1,0,unknown,No
18286,39.0,services,married,secondary,no,-267.0,yes,no,cellular,28,jul,143,10,-1,0,unknown,No
18287,27.0,technician,single,secondary,no,3933.0,no,no,cellular,28,jul,837,3,-1,0,unknown,Yes
18288,44.0,housemaid,married,secondary,no,829.0,no,no,cellular,28,jul,47,3,-1,0,unknown,No
18289,26.0,services,single,secondary,no,81.0,yes,no,cellular,28,jul,63,2,-1,0,unknown,No
18290,26.0,blue-collar,single,secondary,no,0.0,no,no,telephone,28,jul,55,2,-1,0,unknown,No
18291,58.0,housemaid,married,primary,no,435.0,yes,no,telephone,28,jul,122,6,-1,0,unknown,No
18292,29.0,blue-collar,married,primary,no,-382.0,yes,no,cellular,28,jul,35,2,-1,0,unknown,No
18293,55.0,technician,married,secondary,no,3899.0,yes,no,telephone,28,jul,596,4,-1,0,unknown,Yes
18294,56.0,management,divorced,tertiary,no,-141.0,no,no,cellular,28,jul,101,4,-1,0,unknown,No
18295,36.0,blue-collar,married,primary,no,656.0,yes,no,cellular,28,jul,71,4,-1,0,unknown,No
18296,36.0,management,married,tertiary,no,-1629.0,yes,yes,cellular,28,jul,337,2,-1,0,unknown,No
18297,35.0,admin.,single,secondary,no,289.0,yes,no,cellular,28,jul,48,10,-1,0,unknown,No
18298,58.0,technician,divorced,secondary,no,553.0,yes,no,cellular,28,jul,174,2,-1,0,unknown,No
18299,26.0,services,married,secondary,no,4.0,yes,no,cellular,28,jul,201,2,-1,0,unknown,No
18300,28.0,blue-collar,married,tertiary,no,902.0,yes,no,telephone,28,jul,296,2,-1,0,unknown,No
18301,44.0,blue-collar,married,secondary,no,215.0,no,yes,cellular,28,jul,180,5,-1,0,unknown,No
18302,53.0,services,divorced,unknown,no,1012.0,yes,no,cellular,28,jul,332,2,-1,0,unknown,No
18303,27.0,blue-collar,married,primary,no,108.0,yes,no,telephone,28,jul,57,2,-1,0,unknown,No
18304,52.0,services,married,primary,no,14.0,no,yes,cellular,28,jul,55,5,-1,0,unknown,No
18305,33.0,services,married,secondary,no,837.0,yes,no,cellular,28,jul,301,2,-1,0,unknown,No
